ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9978731,HY168516,03/01/2015 09:58:00 PM,008XX W 68TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0723,007,6,68,18,1171984,1859804,2015,03/08/2015 12:45:04 PM,41.770752283,-87.64512584,"(41.770752283, -87.64512584)"
9978786,HY168576,03/01/2015 09:50:00 PM,036XX W 61ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0823,008,13,65,18,1153025,1863955,2015,03/08/2015 12:45:04 PM,41.782538556,-87.714513354,"(41.782538556, -87.714513354)"
9978794,HY168528,03/01/2015 09:50:00 PM,004XX W 127TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0523,005,9,53,18,1175669,1820716,2015,03/08/2015 12:45:04 PM,41.663407703,-87.632783945,"(41.663407703, -87.632783945)"
9978782,HY168541,03/01/2015 09:46:00 PM,032XX W DIVERSEY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1412,014,35,21,26,1154343,1918480,2015,03/08/2015 12:45:04 PM,41.932135213,-87.70822573,"(41.932135213, -87.70822573)"
9978740,HY168515,03/01/2015 09:45:00 PM,100XX S HALSTED ST,2024,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),true,false,2232,022,34,73,18,1172710,1838268,2015,03/08/2015 12:45:04 PM,41.711638669,-87.643097791,"(41.711638669, -87.643097791)"
9978737,HY168513,03/01/2015 09:40:00 PM,063XX S MORGAN ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,0724,007,16,68,24,1170690,1862887,2015,03/08/2015 12:45:04 PM,41.779240722,-87.649779317,"(41.779240722, -87.649779317)"
9978785,HY168511,03/01/2015 09:40:00 PM,032XX N CICERO AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1634,016,30,15,04B,1143770,1920876,2015,03/08/2015 12:45:04 PM,41.938915027,-87.747020241,"(41.938915027, -87.747020241)"
9979454,HY169503,03/01/2015 09:34:00 PM,062XX S WHIPPLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0823,008,15,66,26,1157078,1863245,2015,03/08/2015 12:45:04 PM,41.78050921,-87.699672923,"(41.78050921, -87.699672923)"
9978721,HY168485,03/01/2015 09:31:00 PM,009XX W BELMONT AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA GARAGE / OTHER PROPERTY,true,false,1924,019,44,6,11,1169325,1921472,2015,03/08/2015 12:45:04 PM,41.940032451,-87.653081837,"(41.940032451, -87.653081837)"
9978725,HY168495,03/01/2015 09:30:00 PM,044XX N MONTICELLO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1723,017,33,14,18,1151304,1929064,2015,03/08/2015 12:45:04 PM,41.961238771,-87.719114989,"(41.961238771, -87.719114989)"
9979206,HY169240,03/01/2015 09:30:00 PM,040XX W 59TH ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0813,008,13,65,06,1150456,1865131,2015,03/08/2015 12:45:04 PM,41.785816032,-87.723901614,"(41.785816032, -87.723901614)"
9978735,HY168487,03/01/2015 09:27:00 PM,012XX S MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,ATHLETIC CLUB,true,false,0131,001,2,33,26,1177378,1894927,2015,03/08/2015 12:45:04 PM,41.867012636,-87.6242912,"(41.867012636, -87.6242912)"
9979047,HY168473,03/01/2015 09:25:00 PM,101XX S LA SALLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0511,,9,49,08B,,,2015,03/08/2015 12:45:04 PM,,,
9978723,HY168501,03/01/2015 09:25:00 PM,070XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,CURRENCY EXCHANGE,true,false,2424,024,49,1,26,1163403,1946594,2015,03/08/2015 12:45:04 PM,42.009095081,-87.674136513,"(42.009095081, -87.674136513)"
9978783,HY168560,03/01/2015 09:20:00 PM,074XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0323,003,8,69,14,1184145,1855691,2015,03/08/2015 12:45:04 PM,41.759190136,-87.600677081,"(41.759190136, -87.600677081)"
9987112,HY177281,03/01/2015 09:17:00 PM,073XX W FOSTER AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1613,016,41,10,06,1126188,1933746,2015,03/10/2015 12:50:41 PM,41.974543582,-87.811351723,"(41.974543582, -87.811351723)"
9978734,HY168480,03/01/2015 09:16:00 PM,050XX W GLADYS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1533,015,28,25,08B,1142655,1897907,2015,03/08/2015 12:45:04 PM,41.875906396,-87.751690619,"(41.875906396, -87.751690619)"
9978745,HY168506,03/01/2015 09:15:00 PM,026XX W 45TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0922,009,12,58,18,1159508,1874689,2015,03/08/2015 12:45:04 PM,41.811863585,-87.690450285,"(41.811863585, -87.690450285)"
9978717,HY168481,03/01/2015 09:15:00 PM,042XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,1115,011,28,26,18,1148326,1899720,2015,03/08/2015 12:45:04 PM,41.880774132,-87.7308218,"(41.880774132, -87.7308218)"
9978801,HY168497,03/01/2015 09:15:00 PM,026XX W MAYPOLE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1222,012,2,27,03,1158639,1900813,2015,03/08/2015 12:45:04 PM,41.883568504,-87.692923193,"(41.883568504, -87.692923193)"
9978876,HY168569,03/01/2015 09:10:00 PM,034XX W NORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1422,014,26,23,08B,1153253,1910383,2015,03/08/2015 12:45:04 PM,41.909938097,-87.71244679,"(41.909938097, -87.71244679)"
9979232,HY169284,03/01/2015 09:00:00 PM,018XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS,true,true,1023,010,28,31,08B,1160608,1891288,2015,03/08/2015 12:45:04 PM,41.857390452,-87.685956645,"(41.857390452, -87.685956645)"
9978759,HY168478,03/01/2015 09:00:00 PM,034XX N HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,1925,019,44,6,18,1170360,1922882,2015,03/08/2015 12:45:04 PM,41.943878947,-87.649236552,"(41.943878947, -87.649236552)"
9978730,HY168470,03/01/2015 09:00:00 PM,013XX N LEAVITT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1424,014,32,24,08B,1161523,1909252,2015,03/08/2015 12:45:04 PM,41.906666258,-87.682097697,"(41.906666258, -87.682097697)"
9979091,HY169101,03/01/2015 09:00:00 PM,007XX E 88TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0632,006,6,44,07,1182901,1846838,2015,03/08/2015 12:45:04 PM,41.734925534,-87.605510684,"(41.734925534, -87.605510684)"
9978728,HY168494,03/01/2015 09:00:00 PM,082XX S ELLIS AVE,0810,THEFT,OVER $500,STREET,false,false,0631,006,8,44,06,1184285,1850763,2015,03/08/2015 12:45:04 PM,41.745663929,-87.600317867,"(41.745663929, -87.600317867)"
9978864,HY168585,03/01/2015 09:00:00 PM,036XX W NORTH AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,false,false,2535,025,26,23,17,1151878,1910350,2015,03/08/2015 12:45:04 PM,41.909874743,-87.71749888,"(41.909874743, -87.71749888)"
9979289,HY169373,03/01/2015 09:00:00 PM,016XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1233,012,25,31,07,1167927,1892128,2015,03/08/2015 12:45:04 PM,41.859540913,-87.659067534,"(41.859540913, -87.659067534)"
9979146,HY169113,03/01/2015 09:00:00 PM,093XX S RHODES AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0633,006,9,49,06,1181585,1843172,2015,03/08/2015 12:45:04 PM,41.724896032,-87.610444704,"(41.724896032, -87.610444704)"
9978771,HY168547,03/01/2015 09:00:00 PM,028XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1023,010,12,30,14,1157531,1889296,2015,03/08/2015 12:45:04 PM,41.851987296,-87.69730521,"(41.851987296, -87.69730521)"
9978756,HY168471,03/01/2015 08:53:00 PM,016XX S LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1014,010,24,29,08B,1151930,1891540,2015,03/08/2015 12:45:04 PM,41.858257101,-87.717803483,"(41.858257101, -87.717803483)"
9978736,HY168477,03/01/2015 08:50:00 PM,044XX W WEST END AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,false,false,1113,011,28,26,07,1146529,1900560,2015,03/08/2015 12:45:04 PM,41.883113619,-87.737398887,"(41.883113619, -87.737398887)"
9978714,HY168459,03/01/2015 08:40:00 PM,081XX S KIMBARK AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,false,false,0411,004,8,45,10,1186331,1851277,2015,03/08/2015 12:45:04 PM,41.747026324,-87.592804822,"(41.747026324, -87.592804822)"
9978688,HY168431,03/01/2015 08:39:00 PM,006XX S TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1132,011,24,26,08B,1148198,1896734,2015,03/08/2015 12:45:04 PM,41.872582667,-87.731368709,"(41.872582667, -87.731368709)"
9978679,HY168456,03/01/2015 08:35:00 PM,009XX W BELMONT AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,CTA STATION,true,false,1924,019,44,6,18,1169269,1921470,2015,03/08/2015 12:45:04 PM,41.940028182,-87.653287711,"(41.940028182, -87.653287711)"
9978779,HY168520,03/01/2015 08:33:00 PM,012XX S WASHTENAW AVE,2022,NARCOTICS,POSS: COCAINE,APARTMENT,true,false,1023,010,28,29,18,1158604,1894202,2015,03/08/2015 12:45:04 PM,41.865427996,-87.693232757,"(41.865427996, -87.693232757)"
9978722,HY168464,03/01/2015 08:32:00 PM,111XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0522,005,34,49,18,1178187,1831335,2015,03/08/2015 12:45:04 PM,41.692491316,-87.623249065,"(41.692491316, -87.623249065)"
9979116,HY169118,03/01/2015 08:30:00 PM,069XX W HIGGINS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1613,016,41,10,06,1129168,1935679,2015,03/08/2015 12:45:04 PM,41.979797579,-87.800348902,"(41.979797579, -87.800348902)"
9979264,HY168442,03/01/2015 08:30:00 PM,011XX N MAYFIELD AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,false,true,1511,015,29,25,04B,1136772,1907194,2015,03/10/2015 12:48:29 PM,41.901498503,-87.773068582,"(41.901498503, -87.773068582)"
9979084,HY169071,03/01/2015 08:30:00 PM,017XX W 21ST ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1234,012,25,31,08B,1165258,1890086,2015,03/08/2015 12:45:04 PM,41.853994576,-87.668922613,"(41.853994576, -87.668922613)"
9979245,HY168482,03/01/2015 08:30:00 PM,060XX N CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2413,,40,2,05,,,2015,03/08/2015 12:45:04 PM,,,
9978687,HY168428,03/01/2015 08:27:00 PM,072XX S ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0832,008,18,66,18,1161335,1856594,2015,03/08/2015 12:45:04 PM,41.762170782,-87.684249943,"(41.762170782, -87.684249943)"
9978685,HY168438,03/01/2015 08:25:00 PM,045XX S LAWLER AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0814,008,23,56,18,1143418,1873969,2015,03/08/2015 12:45:04 PM,41.810202934,-87.749486612,"(41.810202934, -87.749486612)"
9978739,HY168445,03/01/2015 08:23:00 PM,027XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1032,010,22,30,08B,1153769,1885635,2015,03/08/2015 12:45:04 PM,41.842016708,-87.711210182,"(41.842016708, -87.711210182)"
9978694,HY168450,03/01/2015 08:16:00 PM,102XX S MAY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2232,022,34,73,18,1170505,1836733,2015,03/08/2015 12:45:04 PM,41.707474615,-87.651217589,"(41.707474615, -87.651217589)"
9978862,HY168581,03/01/2015 08:15:00 PM,028XX N DRAKE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1412,,35,21,14,,,2015,03/08/2015 12:45:04 PM,,,
9978673,HY168440,03/01/2015 08:15:00 PM,077XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1197464,1854555,2015,03/08/2015 12:45:04 PM,41.755751228,-87.551902265,"(41.755751228, -87.551902265)"
9978654,HY168420,03/01/2015 08:10:00 PM,079XX S KINGSTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0422,004,7,46,07,1194521,1853010,2015,03/08/2015 12:45:04 PM,41.751584477,-87.562738151,"(41.751584477, -87.562738151)"
9978690,HY168422,03/01/2015 08:10:00 PM,036XX W HARRISON ST,0460,BATTERY,SIMPLE,STREET,false,false,1133,011,24,27,08B,1152409,1897082,2015,03/08/2015 12:45:04 PM,41.873455539,-87.715898929,"(41.873455539, -87.715898929)"
9978696,HY168455,03/01/2015 08:05:00 PM,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0123,001,2,32,06,1175661,1895144,2015,03/08/2015 12:45:04 PM,41.867646841,-87.630587941,"(41.867646841, -87.630587941)"
9979643,HY169889,03/01/2015 08:00:00 PM,042XX W CERMAK RD,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,1013,010,22,29,07,1148087,1888988,2015,03/08/2015 12:45:04 PM,41.851328826,-87.731975445,"(41.851328826, -87.731975445)"
9978738,HY168469,03/01/2015 08:00:00 PM,073XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0323,003,6,69,06,1182871,1856465,2015,03/08/2015 12:45:04 PM,41.76134375,-87.605322181,"(41.76134375, -87.605322181)"
9979385,HY169554,03/01/2015 08:00:00 PM,008XX N WINCHESTER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1212,012,32,24,06,1163213,1905565,2015,03/08/2015 12:45:04 PM,41.89651348,-87.675993431,"(41.89651348, -87.675993431)"
9978665,HY168419,03/01/2015 08:00:00 PM,037XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,1112,011,27,23,14,1150944,1905034,2015,03/08/2015 12:45:04 PM,41.895305468,-87.721069414,"(41.895305468, -87.721069414)"
9979625,HY169826,03/01/2015 08:00:00 PM,046XX S DREXEL BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0222,002,4,39,07,1183142,1874400,2015,03/08/2015 12:45:04 PM,41.810552674,-87.603771197,"(41.810552674, -87.603771197)"
9979440,HY169549,03/01/2015 08:00:00 PM,019XX W HURON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1221,012,1,24,06,1163103,1904726,2015,03/08/2015 12:45:04 PM,41.89421351,-87.676421035,"(41.89421351, -87.676421035)"
9978898,HY168695,03/01/2015 08:00:00 PM,007XX E 90TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0633,006,6,44,14,1182835,1845093,2015,03/08/2015 12:45:04 PM,41.730138585,-87.605806516,"(41.730138585, -87.605806516)"
9979478,HY168500,03/01/2015 08:00:00 PM,038XX N CLARK ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1923,019,44,6,06,1167335,1925697,2015,03/10/2015 12:48:29 PM,41.951669139,-87.660273747,"(41.951669139, -87.660273747)"
9978747,HY168463,03/01/2015 08:00:00 PM,069XX S PAXTON AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENCE,false,false,0331,003,5,43,26,1192044,1859156,2015,03/08/2015 12:45:04 PM,41.768510115,-87.571615587,"(41.768510115, -87.571615587)"
9978692,HY168465,03/01/2015 08:00:00 PM,078XX S MARQUETTE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ABANDONED BUILDING,true,false,0421,004,7,43,24,1195724,1853434,2015,03/08/2015 12:45:04 PM,41.752718313,-87.558315823,"(41.752718313, -87.558315823)"
9978774,HY168527,03/01/2015 07:56:00 PM,056XX S DAMEN AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,true,false,0715,007,15,67,24,1163956,1866957,2015,03/08/2015 12:45:04 PM,41.790553568,-87.674352547,"(41.790553568, -87.674352547)"
9978702,HY168458,03/01/2015 07:55:00 PM,026XX E 79TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,SMALL RETAIL STORE,true,false,0422,004,7,46,26,1195258,1853060,2015,03/08/2015 12:45:04 PM,41.751703535,-87.560035804,"(41.751703535, -87.560035804)"
9987801,HY178001,03/01/2015 07:52:00 PM,104XX S MICHIGAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,false,true,0512,005,9,49,26,1178937,1835996,2015,03/10/2015 12:50:41 PM,41.705264752,-87.620361943,"(41.705264752, -87.620361943)"
9978823,HY168631,03/01/2015 07:50:00 PM,013XX S AVERS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1011,010,24,29,18,1150966,1893464,2015,03/08/2015 12:45:04 PM,41.863555694,-87.721291651,"(41.863555694, -87.721291651)"
9978691,HY168433,03/01/2015 07:50:00 PM,036XX N ALBANY AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1733,017,33,16,04B,1155034,1923985,2015,03/08/2015 12:45:04 PM,41.947227477,-87.705538233,"(41.947227477, -87.705538233)"
9978761,HY168454,03/01/2015 07:45:00 PM,041XX W TAYLOR ST,0560,ASSAULT,SIMPLE,STREET,false,true,1132,011,24,26,08A,1149005,1895493,2015,03/08/2015 12:45:04 PM,41.86916165,-87.72843793,"(41.86916165, -87.72843793)"
9978666,HY168404,03/01/2015 07:42:00 PM,002XX E 35TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0211,002,3,35,18,1178207,1881872,2015,03/08/2015 12:45:04 PM,41.831169993,-87.62164506,"(41.831169993, -87.62164506)"
9978652,HY168408,03/01/2015 07:40:00 PM,048XX W VAN BUREN ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,true,false,1533,015,24,25,26,1144384,1897618,2015,03/08/2015 12:45:04 PM,41.875081017,-87.745349544,"(41.875081017, -87.745349544)"
9978660,HY168403,03/01/2015 07:40:00 PM,063XX S CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0823,008,15,66,18,1158757,1862683,2015,03/08/2015 12:45:04 PM,41.778932885,-87.693532699,"(41.778932885, -87.693532699)"
9979373,HY168429,03/01/2015 07:40:00 PM,066XX N OLIPHANT AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1612,016,41,9,08B,1124768,1943892,2015,03/08/2015 12:45:04 PM,42.002408864,-87.816348388,"(42.002408864, -87.816348388)"
9978647,HY168409,03/01/2015 07:40:00 PM,030XX W FLOURNOY ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1134,011,28,27,18,1156313,1896920,2015,03/08/2015 12:45:04 PM,41.872933038,-87.701569705,"(41.872933038, -87.701569705)"
9978695,HY168421,03/01/2015 07:40:00 PM,064XX S INGLESIDE AVE,2900,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,SIDEWALK,true,false,0314,003,20,42,15,1183876,1862367,2015,03/08/2015 12:45:04 PM,41.777515998,-87.601454747,"(41.777515998, -87.601454747)"
9978749,HY168476,03/01/2015 07:38:00 PM,023XX S WESTERN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),GAS STATION,true,false,1034,010,25,31,18,1160770,1888622,2015,03/08/2015 12:45:04 PM,41.850071321,-87.685435848,"(41.850071321, -87.685435848)"
9978657,HY168414,03/01/2015 07:36:00 PM,010XX E 79TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0624,006,8,44,26,1184748,1852802,2015,03/08/2015 12:45:04 PM,41.751248318,-87.598557566,"(41.751248318, -87.598557566)"
9978670,HY168427,03/01/2015 07:34:00 PM,017XX W 60TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0714,007,15,67,18,1165638,1864863,2015,03/08/2015 12:45:04 PM,41.784771826,-87.668244458,"(41.784771826, -87.668244458)"
9978675,HY168443,03/01/2015 07:30:00 PM,032XX N CICERO AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1731,017,30,15,18,1143842,1921211,2015,03/08/2015 12:45:04 PM,41.939832946,-87.746747195,"(41.939832946, -87.746747195)"
9984571,HY173921,03/01/2015 07:30:00 PM,007XX S HALSTED ST,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,false,false,1232,012,25,28,06,1171111,1897179,2015,03/08/2015 12:45:04 PM,41.873332026,-87.647231906,"(41.873332026, -87.647231906)"
9978621,HY168396,03/01/2015 07:30:00 PM,001XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1115,011,28,26,18,1149712,1899002,2015,03/08/2015 12:45:04 PM,41.878777046,-87.725751141,"(41.878777046, -87.725751141)"
9982203,HY171910,03/01/2015 07:30:00 PM,074XX S ELLIS AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0323,003,8,69,08B,1184145,1855691,2015,03/08/2015 12:45:04 PM,41.759190136,-87.600677081,"(41.759190136, -87.600677081)"
9979242,HY169139,03/01/2015 07:30:00 PM,059XX W SUPERIOR ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1511,015,29,25,06,1136570,1904353,2015,03/08/2015 12:45:04 PM,41.893706057,-87.77387861,"(41.893706057, -87.77387861)"
9978683,HY168400,03/01/2015 07:30:00 PM,009XX E 90TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0413,004,8,47,08B,1184396,1845469,2015,03/08/2015 12:45:04 PM,41.731134023,-87.600076424,"(41.731134023, -87.600076424)"
9978637,HY168390,03/01/2015 07:29:00 PM,009XX N CAMBRIDGE AVE,1330,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,true,false,1823,018,27,8,26,1172461,1906587,2015,03/08/2015 12:45:04 PM,41.899118451,-87.641997154,"(41.899118451, -87.641997154)"
9978644,HY168410,03/01/2015 07:28:00 PM,078XX S DREXEL AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0624,006,6,69,26,1183552,1853193,2015,03/08/2015 12:45:04 PM,41.752349208,-87.602928103,"(41.752349208, -87.602928103)"
9980923,HY170841,03/01/2015 07:27:00 PM,050XX N SHERIDAN RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,false,false,2024,020,46,3,11,1168686,1933630,2015,03/08/2015 12:45:04 PM,41.973408337,-87.655076685,"(41.973408337, -87.655076685)"
9978678,HY168413,03/01/2015 07:22:00 PM,094XX S COMMERCIAL AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,VEHICLE NON-COMMERCIAL,true,false,0424,004,10,48,26,1197826,1842967,2015,03/08/2015 12:45:04 PM,41.723943839,-87.550961727,"(41.723943839, -87.550961727)"
9978704,HY168412,03/01/2015 07:20:00 PM,008XX W JUNIOR TER,1460,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,APARTMENT,false,false,1915,019,46,3,15,1170005,1928926,2015,03/08/2015 12:45:04 PM,41.960471667,-87.650364328,"(41.960471667, -87.650364328)"
9979408,HY169551,03/01/2015 07:20:00 PM,033XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0211,002,2,35,08B,1179105,1882779,2015,03/08/2015 12:45:04 PM,41.833638406,-87.618322567,"(41.833638406, -87.618322567)"
9978638,HY168376,03/01/2015 07:15:00 PM,041XX N KIMBALL AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,true,false,1723,017,33,16,18,1152936,1927513,2015,03/08/2015 12:45:04 PM,41.956950466,-87.713156116,"(41.956950466, -87.713156116)"
9978634,HY168381,03/01/2015 07:15:00 PM,074XX N ASHLAND BLVD,0460,BATTERY,SIMPLE,APARTMENT,true,false,2422,024,49,1,08B,1164375,1949360,2015,03/08/2015 12:45:04 PM,42.016664442,-87.670481447,"(42.016664442, -87.670481447)"
9978669,HY168383,03/01/2015 07:10:00 PM,076XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0612,006,17,71,08B,1167919,1854243,2015,03/08/2015 12:45:04 PM,41.755580458,-87.660186099,"(41.755580458, -87.660186099)"
9978672,HY168401,03/01/2015 07:08:00 PM,008XX E 79TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0624,006,8,44,18,1183113,1852765,2015,03/08/2015 12:45:04 PM,41.751184947,-87.604550117,"(41.751184947, -87.604550117)"
9978697,HY168416,03/01/2015 07:07:00 PM,079XX S DREXEL AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,0624,006,8,44,04B,1183648,1852585,2015,03/08/2015 12:45:04 PM,41.750678556,-87.602595232,"(41.750678556, -87.602595232)"
9980628,HY168996,03/01/2015 07:00:00 PM,030XX N ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE-COMMERCIAL,false,false,1411,014,35,21,14,1155222,1920125,2015,03/08/2015 12:45:04 PM,41.936631583,-87.704951202,"(41.936631583, -87.704951202)"
9978645,HY168388,03/01/2015 07:00:00 PM,051XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,0934,009,16,61,08A,1166579,1870835,2015,03/08/2015 12:45:04 PM,41.801139687,-87.664624035,"(41.801139687, -87.664624035)"
9978681,HY168432,03/01/2015 07:00:00 PM,0000X E ADAMS ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,0112,001,42,32,26,1176726,1899516,2015,03/08/2015 12:45:04 PM,41.87961988,-87.626546028,"(41.87961988, -87.626546028)"
9982118,HY171572,03/01/2015 07:00:00 PM,033XX N MAJOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1633,016,38,15,14,1137729,1921921,2015,03/08/2015 12:45:04 PM,41.941893846,-87.769197501,"(41.941893846, -87.769197501)"
